id;Tgl;Kab/Kota;Tingkat Harga;BMB;BMK;BPI;BPL;BNC;CMB;CMK;CRH;CRM;KBK;KTG;KLB;KLG;MTM;TMT;WRT;CHB
23;04 Januari 2021;Wonosobo;Harga Produsen;0;17000;0;13000;0;0;40000;35000;57000;0;9000;0;7000;0;4000;7000;
70;05 Januari 2021;Wonosobo;Harga Produsen;0;17000;0;13000;0;0;40000;35000;65000;0;9000;0;7000;0;4000;7000;0
108;06 Januari 2021;Wonosobo;Harga Produsen;0;17000;0;13000;0;0;40000;35000;65000;0;9000;0;7000;0;4000;7000;
135;07 Januari 2021;Wonosobo;Harga Produsen;0;17000;0;13000;0;0;40000;35000;65000;0;9000;0;7000;0;5000;7000;
253;08 Januari 2021;Wonosobo;Harga Produsen;0;17000;0;13000;0;0;40000;35000;65000;0;9000;0;7000;0;4000;7000;
259;11 Januari 2021;Wonosobo;Harga Produsen;0;17000;0;13000;0;0;40000;35000;65000;0;9000;0;7000;0;4000;7000;
287;12 Januari 2021;Wonosobo;Harga Produsen;0;17000;0;13000;0;0;35000;35000;56000;0;9000;0;8000;0;3000;7000;
326;13 Januari 2021;Wonosobo;Harga Produsen;0;17000;0;13000;0;0;35000;40000;60000;0;9000;0;8000;0;2500;7000;
425;15 Januari 2021;Wonosobo;Harga Produsen;0;17000;0;13000;0;0;35000;45000;60000;0;9000;0;6000;0;2500;7000;
427;14 Januari 2021;Wonosobo;Harga Produsen;0;17000;0;13000;0;0;35000;40000;60000;0;9000;0;8000;0;2500;7000;
505;18 Januari 2021;Wonosobo;Harga Produsen;0;17000;0;13000;0;0;35000;45000;55000;0;8000;0;6000;0;2500;7000;
544;19 Januari 2021;Wonosobo;Harga Produsen;0;17000;0;13000;0;0;35000;45000;55000;0;8000;0;6000;0;2500;7000;
610;20 Januari 2021;Wonosobo;Harga Produsen;0;17000;0;13000;0;0;35000;45000;50000;0;8000;0;6000;0;2500;7000;
633;21 Januari 2021;Wonosobo;Harga Produsen;0;17000;0;13000;0;0;30000;45000;50000;0;8000;0;5000;0;2500;7000;
687;22 Januari 2021;Wonosobo;Harga Produsen;0;17000;0;13000;0;0;30000;45000;50000;0;8000;0;5000;0;2500;7000;
761;26 Januari 2021;Wonosobo;Harga Produsen;0;17000;0;13000;0;0;35000;50000;50000;0;8000;0;5000;0;1500;7000;
763;25 Januari 2021;Wonosobo;Harga Produsen;0;17000;0;13000;0;0;35000;50000;50000;0;8000;0;5000;0;1500;7000;
843;27 Januari 2021;Wonosobo;Harga Produsen;0;17000;0;13000;0;0;25000;50000;60000;0;8000;0;5000;0;1500;7000;
937;29 Januari 2021;Wonosobo;Harga Produsen;0;17000;0;13000;0;0;30000;50000;60000;0;8000;0;5000;0;1500;7000;
942;28 Januari 2021;Wonosobo;Harga Produsen;0;17000;0;13000;0;0;30000;50000;60000;0;8000;0;5000;0;1500;7000;
1041;02 Februari 2021;Wonosobo;Harga Produsen;0;17000;0;13000;0;0;40000;54000;60000;0;8000;0;5000;0;2000;7000;
1052;01 Februari 2021;Wonosobo;Harga Produsen;0;17000;0;13000;0;0;40000;54000;60000;0;8000;0;5000;0;2000;7000;
1129;04 Februari 2021;Wonosobo;Harga Produsen;0;17000;0;13000;0;0;50000;54000;60000;0;8000;0;5500;0;2000;7000;
1131;03 Februari 2021;Wonosobo;Harga Produsen;0;17000;0;13000;0;0;50000;54000;60000;0;8000;0;5500;0;2000;7000;
1223;08 Februari 2021;Wonosobo;Harga Produsen;0;17000;0;13000;0;0;50000;60000;65000;0;8000;0;6000;0;2000;7000;
1228;05 Februari 2021;Wonosobo;Harga Produsen;0;17000;0;13000;0;0;50000;54000;60000;0;8000;0;5500;0;2000;7000;
1292;09 Februari 2021;Wonosobo;Harga Produsen;0;16000;0;13000;0;0;45000;54000;60000;0;8000;0;6000;0;2000;7000;
1342;10 Februari 2021;Wonosobo;Harga Produsen;0;16000;0;13000;0;0;45000;55000;60000;0;8000;0;6000;0;2000;7000;
1481;15 Februari 2021;Wonosobo;Harga Produsen;0;17000;0;13000;0;0;45000;55000;66000;0;8000;0;6000;0;2000;7000;
1523;11 Februari 2021;Wonosobo;Harga Produsen;0;16000;0;13000;0;0;45000;55000;60000;0;8000;0;6000;0;2000;7000;
1525;16 Februari 2021;Wonosobo;Harga Produsen;0;17000;0;13000;0;0;45000;55000;66000;0;8000;0;6000;0;2000;7000;
1628;17 Februari 2021;Wonosobo;Harga Produsen;0;17000;0;13000;0;0;50000;55000;70000;0;8000;0;4000;0;2500;7000;
1631;18 Februari 2021;Wonosobo;Harga Produsen;0;17000;0;13000;0;0;50000;55000;70000;0;8000;0;4000;0;2500;7000;
1685;19 Februari 2021;Wonosobo;Harga Produsen;0;17000;0;13000;0;0;50000;55000;70000;0;8000;0;4000;0;2500;7000;
1754;22 Februari 2021;Wonosobo;Harga Produsen;0;17000;0;13000;0;0;45000;45000;75000;0;8000;0;4000;0;2500;7000;
1797;23 Februari 2021;Wonosobo;Harga Produsen;0;17000;0;13000;0;0;45000;45000;75000;0;8000;0;4000;0;2500;7000;
1825;24 Februari 2021;Wonosobo;Harga Produsen;0;17000;0;13000;0;0;45000;45000;75000;0;8000;0;4000;0;2500;7000;
1880;25 Februari 2021;Wonosobo;Harga Produsen;0;17000;0;13000;0;0;45000;45000;75000;0;8000;0;4000;0;2500;7000;
1992;01 Maret 2021;Wonosobo;Harga Produsen;0;17000;0;13000;0;0;45000;45000;75000;0;8000;0;3000;0;2000;7000;
1995;26 Februari 2021;Wonosobo;Harga Produsen;0;17000;0;13000;0;0;45000;45000;75000;0;8000;0;4000;0;2500;7000;
2065;02 Maret 2021;Wonosobo;Harga Produsen;0;18000;0;15000;0;0;45000;45000;75000;0;8000;0;3500;0;2000;7000;
2103;03 Maret 2021;Wonosobo;Harga Produsen;0;18000;0;15000;0;0;40000;45000;85000;0;8000;0;3500;0;2000;7000;
2142;04 Maret 2021;Wonosobo;Harga Produsen;0;18000;0;15000;0;0;40000;45000;85000;0;8000;0;3500;0;3000;7000;
2220;05 Maret 2021;Wonosobo;Harga Produsen;0;18000;0;15000;0;0;40000;45000;85000;0;8000;0;3500;0;3000;7000;
2327;09 Maret 2021;Wonosobo;Harga Produsen;0;18000;0;15000;0;0;45000;45000;55000;0;8000;0;7000;0;2500;7000;
2328;09 Maret 2021;Wonosobo;Harga Produsen;0;18000;0;15000;0;0;45000;45000;85000;0;8000;0;7000;0;2500;7000;
2329;09 Maret 2021;Wonosobo;Harga Produsen;0;18000;0;15000;0;0;45000;45000;85000;0;8000;0;4000;0;2500;7000;
2331;09 Maret 2021;Wonosobo;Harga Produsen;0;18000;0;15000;0;0;45000;45000;85000;0;8000;0;4000;0;2500;7000;
2339;08 Maret 2021;Wonosobo;Harga Produsen;0;18000;0;15000;0;0;45000;45000;85000;0;8000;0;4000;0;2500;7000;
2341;10 Maret 2021;Wonosobo;Harga Produsen;0;18000;0;15000;0;0;45000;45000;85000;0;8000;0;4000;0;2500;7000;
2452;12 Maret 2021;Wonosobo;Harga Produsen;0;20000;0;15000;0;0;45000;45000;85000;0;8000;0;3000;0;2500;7000;
2511;15 Maret 2021;Wonosobo;Harga Produsen;0;25000;0;15000;0;0;45000;35000;95000;0;8000;0;3000;0;3000;7000;
2594;16 Maret 2021;Wonosobo;Harga Produsen;0;25000;0;15000;0;0;45000;35000;95000;0;8000;0;3000;0;3000;7000;
2609;17 Maret 2021;Wonosobo;Harga Produsen;0;25000;0;15000;0;0;50000;35000;110000;0;8000;0;3000;0;6000;7000;
2664;18 Maret 2021;Wonosobo;Harga Produsen;0;25000;0;15000;0;0;50000;35000;110000;0;8000;0;3000;0;6000;7000;
2765;19 Maret 2021;Wonosobo;Harga Produsen;0;25000;0;15000;0;0;50000;35000;110000;0;8000;0;3000;0;6000;7000;
2768;22 Maret 2021;Wonosobo;Harga Produsen;0;25000;0;15000;0;0;50000;30000;110000;0;8000;0;3000;0;6000;6000;
2921;23 Maret 2021;Wonosobo;Harga Produsen;0;23000;0;15000;0;0;50000;30000;110000;0;8000;0;3000;0;6000;6000;
2926;24 Maret 2021;Wonosobo;Harga Produsen;0;23000;0;15000;0;0;50000;30000;95000;0;8000;0;3000;0;6000;6000;
2974;25 Maret 2021;Wonosobo;Harga Produsen;0;23000;0;15000;0;0;50000;30000;73000;0;8000;0;3000;0;6000;6000;
3096;29 Maret 2021;Wonosobo;Harga Produsen;0;21000;0;15000;0;0;45000;30000;65000;0;8000;0;2500;0;6000;6000;
3098;26 Maret 2021;Wonosobo;Harga Produsen;0;23000;0;15000;0;0;50000;30000;73000;0;8000;0;3000;0;6000;6000;
3131;30 Maret 2021;Wonosobo;Harga Produsen;0;21000;0;15000;0;0;45000;30000;65000;0;8000;0;2500;0;6000;6000;
3206;31 Maret 2021;Wonosobo;Harga Produsen;0;21000;0;15000;0;0;40000;30000;50000;0;8000;0;2500;0;6000;6000;
3244;01 April 2021;Wonosobo;Harga Produsen;0;21000;0;15000;0;0;40000;30000;45000;0;8000;0;2500;0;5000;4000;
3252;04 Januari 2021;Wonosobo;Harga Produsen;0;17000;0;13000;0;0;40000;35000;57000;0;9000;0;7000;0;4000;7000;
3315;05 April 2021;Wonosobo;Harga Produsen;0;20000;0;13000;0;0;35000;30000;40000;0;8000;0;2500;0;4000;4000;
3364;06 April 2021;Wonosobo;Harga Produsen;0;18000;0;13000;0;0;40000;30000;45000;0;8000;0;2000;0;4000;4000;
3472;08 April 2021;Wonosobo;Harga Produsen;0;18000;0;13000;0;0;35000;30000;50000;0;8000;0;2000;0;3000;3000;
3617;13 April 2021;Wonosobo;Harga Produsen;0;18000;0;13000;0;0;40000;30000;45000;0;8000;0;2000;0;3000;3000;
3649;07 April 2021;Wonosobo;Harga Produsen;0;18000;0;13000;0;0;40000;30000;50000;0;8000;0;2000;0;4000;4000;
3653;09 April 2021;Wonosobo;Harga Produsen;0;18000;0;13000;0;0;35000;30000;50000;0;8000;0;2000;0;3000;3000;
3657;12 April 2021;Wonosobo;Harga Produsen;0;18000;0;13000;0;0;40000;30000;50000;0;8000;0;2000;0;3000;3000;
3708;14 April 2021;Wonosobo;Harga Produsen;0;18000;0;13000;0;0;32000;32000;42000;0;8000;0;2000;0;3000;3000;
3747;15 April 2021;Wonosobo;Harga Produsen;0;18000;0;13000;0;0;32000;32000;52000;0;8000;0;2000;0;3000;3000;
3801;16 April 2021;Wonosobo;Harga Produsen;0;18000;0;13000;0;0;32000;32000;42000;0;8000;0;2000;0;3000;3000;
3864;19 April 2021;Wonosobo;Harga Produsen;0;18000;0;13000;0;0;32000;28000;42000;0;8000;0;2000;0;3000;3000;
3894;20 April 2021;Wonosobo;Harga Produsen;0;18000;0;13000;0;0;32000;28000;42000;0;9000;0;2000;0;3000;3500;
3951;21 April 2021;Wonosobo;Harga Produsen;0;18000;0;13000;0;0;32000;28000;32000;0;9000;0;2000;0;3000;3500;
3988;22 April 2021;Wonosobo;Harga Produsen;0;18000;0;13000;0;0;32000;28000;32000;0;9000;0;2000;0;3000;3500;
4032;23 April 2021;Wonosobo;Harga Produsen;0;18000;0;13000;0;0;32000;28000;32000;0;9000;0;2000;0;3000;3500;
4107;26 April 2021;Wonosobo;Harga Produsen;0;18000;0;13000;0;0;17000;27000;24000;0;9000;0;2000;0;3000;3500;
4167;27 April 2021;Wonosobo;Harga Produsen;0;18000;0;13000;0;0;17000;17000;24000;0;9000;0;1500;0;3000;3500;
4206;28 April 2021;Wonosobo;Harga Produsen;0;18000;0;13000;0;0;17000;17000;24000;0;9000;0;1500;0;3000;3500;
4249;29 April 2021;Wonosobo;Harga Produsen;0;18000;0;13000;0;0;17000;17000;24000;0;9000;0;1500;0;3000;3500;
4339;30 April 2021;Wonosobo;Harga Produsen;0;18000;0;13000;0;0;17000;17000;24000;0;9000;0;1500;0;3000;3500;
4405;03 Mei 2021;Wonosobo;Harga Produsen;0;15000;0;13000;0;0;17000;17000;30000;0;9000;0;1500;0;3000;4000;
4454;04 Mei 2021;Wonosobo;Harga Produsen;0;15000;0;13000;0;0;17000;17000;35000;0;9000;0;1500;0;3000;4000;
4541;05 Mei 2021;Wonosobo;Harga Produsen;0;15000;0;13000;0;0;17000;17000;30000;0;9000;0;1500;0;3000;4000;
4581;06 Mei 2021;Wonosobo;Harga Produsen;0;15000;0;13000;0;0;25000;17000;40000;0;9000;0;1500;0;3000;4000;
4672;07 Mei 2021;Wonosobo;Harga Produsen;0;15000;0;13000;0;0;25000;17000;40000;0;9000;0;1500;0;3000;4000;
4803;10 Mei 2021;Wonosobo;Harga Produsen;0;15000;0;13000;0;0;22000;17000;40000;0;9000;0;1500;0;3000;4000;0
4939;11 Mei 2021;Wonosobo;Harga Produsen;0;15000;0;13000;0;0;22000;17000;40000;0;9000;0;1500;0;3000;4000;0
5157;19 Mei 2021;Wonosobo;Harga Produsen;0;15000;0;13000;0;0;15000;20000;35000;0;9000;0;1500;0;3000;4000;0
5159;18 Mei 2021;Wonosobo;Harga Produsen;0;15000;0;13000;0;0;20000;20000;40000;0;9000;0;1500;0;3000;4000;0
5161;17 Mei 2021;Wonosobo;Harga Produsen;0;15000;0;15000;0;0;20000;20000;40000;0;9000;0;1500;0;3000;4000;0
5215;20 Mei 2021;Wonosobo;Harga Produsen;0;15000;0;13000;0;0;14000;17000;30000;0;9000;0;1500;0;3000;4000;0
5261;21 Mei 2021;Wonosobo;Harga Produsen;0;15000;0;13000;0;0;14000;17000;30000;0;9000;0;1500;0;3000;4000;0
5315;24 Mei 2021;Wonosobo;Harga Produsen;0;14000;0;13000;0;0;14000;17000;22000;0;9000;0;1500;0;3500;4000;0
5372;25 Mei 2021;Wonosobo;Harga Produsen;0;14000;0;13000;0;0;14000;17000;22000;0;9000;0;1500;0;3500;4000;0
5440;27 Mei 2021;Wonosobo;Harga Produsen;0;14000;0;13000;0;0;14000;17000;22000;0;9000;0;1500;0;3500;4000;0
5498;28 Mei 2021;Wonosobo;Harga Produsen;0;14000;0;13000;0;0;14000;17000;22000;0;9000;0;1500;0;3500;4000;0
5557;31 Mei 2021;Wonosobo;Harga Produsen;0;14000;0;13000;0;0;14000;15000;22000;0;9000;0;1500;0;3500;4000;0
5613;02 Juni 2021;Wonosobo;Harga Produsen;0;14000;0;13000;0;0;13000;15000;20000;0;9000;0;1500;0;3500;4000;0
5671;03 Juni 2021;Wonosobo;Harga Produsen;0;14000;0;13000;0;0;13000;15000;20000;0;9000;0;1500;0;3500;4000;0
5726;04 Juni 2021;Wonosobo;Harga Produsen;0;14000;0;13000;0;0;13000;15000;20000;0;9000;0;1500;0;3500;4000;0
5787;07 Juni 2021;Wonosobo;Harga Produsen;0;14000;0;13000;0;0;10000;12000;18000;0;9000;0;1500;0;3500;3500;0
5830;08 Juni 2021;Wonosobo;Harga Produsen;0;15000;0;13000;0;0;10000;12000;18000;0;9000;0;1500;0;3500;3500;0
5878;09 Juni 2021;Wonosobo;Harga Produsen;0;15000;0;13000;0;0;10000;12000;22000;0;9000;0;1500;0;3500;3500;0
5938;10 Juni 2021;Wonosobo;Harga Produsen;0;15000;0;13000;0;0;10000;12000;22000;0;9000;0;1500;0;3500;3500;0
6049;14 Juni 2021;Wonosobo;Harga Produsen;0;14000;0;12000;0;0;10000;12000;22000;0;9000;0;1500;0;3500;3500;0
6065;11 Juni 2021;Wonosobo;Harga Produsen;0;15000;0;13000;0;0;10000;12000;22000;0;9000;0;1500;0;3500;3500;0
6223;17 Juni 2021;Wonosobo;Harga Produsen;0;13000;0;13000;0;0;9000;19000;20000;0;9000;0;2500;0;4000;4000;0
6227;16 Juni 2021;Wonosobo;Harga Produsen;0;13000;0;13000;0;0;9000;19000;20000;0;9000;0;2500;0;4000;4000;0
6229;15 Juni 2021;Wonosobo;Harga Produsen;0;13000;0;13000;0;0;9000;19000;20000;0;9000;0;2500;0;4000;4000;0
6264;18 Juni 2021;Wonosobo;Harga Produsen;0;13000;0;13000;0;0;9000;19000;20000;0;9000;0;2500;0;4000;4000;0
6315;21 Juni 2021;Wonosobo;Harga Produsen;0;13000;0;13000;0;0;9000;19000;25000;0;9000;0;2500;0;4000;4000;0
6405;22 Juni 2021;Wonosobo;Harga Produsen;0;13000;0;13000;0;0;9000;19000;25000;0;9000;0;2500;0;4000;4000;0
6453;23 Juni 2021;Wonosobo;Harga Produsen;0;13000;0;13000;0;0;10000;23000;29000;0;9000;0;2500;0;4500;4500;0
6468;24 Juni 2021;Wonosobo;Harga Produsen;0;13000;0;13000;0;0;10000;23000;29000;0;9000;0;2500;0;4500;4500;0
6586;25 Juni 2021;Wonosobo;Harga Produsen;0;13000;0;13000;0;0;10000;23000;29000;0;9000;0;2500;0;4500;4500;0
6591;28 Juni 2021;Wonosobo;Harga Produsen;0;13000;0;13000;0;0;15000;23000;32000;0;9000;0;2500;0;4500;4500;0
6636;29 Juni 2021;Wonosobo;Harga Produsen;0;13000;0;13000;0;0;15000;23000;32000;0;9000;0;2500;0;4500;4500;0
6762;01 Juli 2021;Wonosobo;Harga Produsen;0;13000;0;13000;0;0;15000;23000;35000;0;9000;0;2500;0;5000;5000;0
6764;30 Juni 2021;Wonosobo;Harga Produsen;0;13000;0;13000;0;0;15000;23000;32000;0;9000;0;2500;0;4500;4500;0
6786;02 Juli 2021;Wonosobo;Harga Produsen;0;13000;0;13000;0;0;15000;23000;34000;0;9000;0;2500;0;5000;5000;0
6837;05 Juli 2021;Wonosobo;Harga Produsen;0;13000;0;13000;0;0;15000;25000;34000;0;9000;0;2500;0;6500;5000;0
6883;06 Juli 2021;Wonosobo;Harga Produsen;0;13000;0;13000;0;0;15000;28000;32000;0;9000;0;2500;0;6500;5000;0
6925;07 Juli 2021;Wonosobo;Harga Produsen;0;13000;0;13000;0;0;15000;28000;32000;0;9000;0;2500;0;6500;5000;0
6989;08 Juli 2021;Wonosobo;Harga Produsen;0;13000;0;13000;0;0;15000;28000;32000;0;9000;0;2500;0;6500;5000;0
7171;12 Juli 2021;Wonosobo;Harga Produsen;0;13000;0;13000;0;0;15000;28000;32000;0;9000;0;2500;0;6500;5000;0
7224;13 Juli 2021;Wonosobo;Harga Produsen;0;15000;0;13000;0;0;15000;28000;40000;0;9000;0;2500;0;7000;6500;0
7226;09 Juli 2021;Wonosobo;Harga Produsen;0;13000;0;13000;0;0;15000;28000;32000;0;9000;0;2500;0;6500;5000;0
7279;14 Juli 2021;Wonosobo;Harga Produsen;0;15000;0;13000;0;0;15000;28000;40000;0;9000;0;2500;0;7000;6500;0
7324;15 Juli 2021;Wonosobo;Harga Produsen;0;15000;0;13000;0;0;15000;22000;45000;0;9000;0;3000;0;7500;7000;0
7354;16 Juli 2021;Wonosobo;Harga Produsen;0;15000;0;13000;0;0;15000;22000;45000;0;9000;0;3000;0;7500;7000;0
7389;19 Juli 2021;Wonosobo;Harga Produsen;0;17000;0;13000;0;0;16000;28000;50000;0;9000;0;3000;0;9000;7000;0
7490;22 Juli 2021;Wonosobo;Harga Produsen;0;17000;0;13000;0;0;16000;28000;50000;0;9000;0;3000;0;12000;7000;0
7493;21 Juli 2021;Wonosobo;Harga Produsen;0;17000;0;13000;0;0;16000;28000;50000;0;9000;0;3000;0;12000;7000;0
7572;23 Juli 2021;Wonosobo;Harga Produsen;0;18000;0;13000;0;0;16000;28000;50000;0;9000;0;3000;0;13000;8000;0
7638;26 Juli 2021;Wonosobo;Harga Produsen;0;18000;0;13000;0;0;16000;28000;25000;0;9000;0;3000;0;13000;8000;0
7696;27 Juli 2021;Wonosobo;Harga Produsen;0;18000;0;13000;0;0;16000;20000;25000;0;9000;0;3000;0;13000;8000;0
7743;28 Juli 2021;Wonosobo;Harga Produsen;0;18000;0;13000;0;0;14000;14000;20000;0;9000;0;3000;0;14000;8000;0
7765;29 Juli 2021;Wonosobo;Harga Produsen;0;18000;0;13000;0;0;14000;14000;20000;0;9000;0;3000;0;14000;8000;0
7913;30 Juli 2021;Wonosobo;Harga Produsen;0;18000;0;13000;0;0;14000;14000;20000;0;9000;0;3000;0;14000;8000;0
7916;02 Agustus 2021;Wonosobo;Harga Produsen;0;15000;0;13000;0;0;12000;14000;20000;0;9000;0;3000;0;14000;8000;0
7960;03 Agustus 2021;Wonosobo;Harga Produsen;0;15000;0;13000;0;0;12000;14000;20000;0;9000;0;3000;0;14000;8000;0
8026;04 Agustus 2021;Wonosobo;Harga Produsen;0;15000;0;13000;0;0;12000;14000;20000;0;9000;0;3000;0;14000;8000;0
8057;05 Agustus 2021;Wonosobo;Harga Produsen;0;15000;0;13000;0;0;12000;14000;20000;0;9000;0;3000;0;14000;8000;0
8144;06 Agustus 2021;Wonosobo;Harga Produsen;0;15000;0;13000;0;0;12000;14000;20000;0;9000;0;3000;0;14000;8000;0
8146;09 Agustus 2021;Wonosobo;Harga Produsen;0;15000;0;13000;0;0;12000;14000;15000;0;9000;0;3000;0;14000;8000;0
8209;10 Agustus 2021;Wonosobo;Harga Produsen;0;15000;0;13000;0;0;12000;14000;14000;0;9000;0;3000;0;14000;8000;0
8250;12 Agustus 2021;Wonosobo;Harga Produsen;0;15000;0;13000;0;0;12000;14000;14000;0;9000;0;3000;0;14000;8000;0
8290;13 Agustus 2021;Wonosobo;Harga Produsen;0;15000;0;13000;0;0;12000;14000;13000;0;9000;0;3000;0;14000;8000;0
8398;16 Agustus 2021;Wonosobo;Harga Produsen;0;15000;0;13000;0;0;12000;12000;10000;0;9000;0;3000;0;14000;8000;0
8449;18 Agustus 2021;Wonosobo;Harga Produsen;0;15000;0;13000;0;0;12000;12000;10000;0;9000;0;3000;0;14000;8000;0
8555;19 Agustus 2021;Wonosobo;Harga Produsen;0;15000;0;13000;0;0;10000;12000;10000;0;9000;0;3000;0;14000;8000;0
8577;20 Agustus 2021;Wonosobo;Harga Produsen;0;15000;0;13000;0;0;10000;12000;10000;0;9000;0;3000;0;14000;8000;0
8662;23 Agustus 2021;Wonosobo;Harga Produsen;0;13000;0;13000;0;0;8000;10000;8000;0;9000;0;3500;0;14000;8000;0
8677;24 Agustus 2021;Wonosobo;Harga Produsen;0;15000;0;13000;0;0;8000;10000;8000;0;9000;0;3500;0;14000;8000;0
8747;25 Agustus 2021;Wonosobo;Harga Produsen;0;15000;0;13000;0;0;8000;10000;8000;0;9000;0;3500;0;14000;8000;0
8794;26 Agustus 2021;Wonosobo;Harga Produsen;0;15000;0;13000;0;0;8000;10000;8000;0;9000;0;3500;0;14000;8000;0
8851;27 Agustus 2021;Wonosobo;Harga Produsen;0;15000;0;13000;0;0;8000;10000;8000;0;9000;0;3500;0;14000;8000;0
8946;30 Agustus 2021;Wonosobo;Harga Produsen;0;15000;0;13000;0;0;7000;8000;8000;0;9000;0;3500;0;14000;8000;0
9000;31 Agustus 2021;Wonosobo;Harga Produsen;0;15000;0;13000;0;0;7000;8000;8000;0;9000;0;3500;0;14000;8000;0
9057;01 September 2021;Wonosobo;Harga Produsen;0;15000;0;13000;0;0;7000;8000;8000;0;9000;0;3500;0;14000;8000;0
9140;02 September 2021;Wonosobo;Harga Produsen;0;15000;0;13000;0;0;7000;8000;8000;0;9000;0;3500;0;14000;8000;0
